newpaper,Title,Subheading,Content,date,URL,구분
농수축산신문," '세종시교육청, 내년 예산 1조1834억원 편성',"," '전년도 대비 772억 원 증액…5대 정책 안정적 추진·공교육 강화 중점\n학교지원본부 에산 325억 원 편성… 촘촘한 학교현장 지원',"," '[농수축산신문=박나라 기자]\n세종시교육청(교육감 최교진)은 \'2025년도 세종시교육비 특별회계 세입·세출 본예산안\' 1조 1834억 원을 편성해 도의회에 제출했다고 7일 밝혔다.\n올해 본예산 1조 1062억 원보다 772억 원(7%) 증가한 금액이다.\n박영신 충남도 정책국장\n박영신 정책국장은 7일 교육청 4층 대회의실에서 기자회견을 열고 2025년도 세종시교육청 교육비특별회계 세입·세출 본예산안을 발표했다.\n박영신 국장은 ""세입 예산의 경우 세수 악화로 이전 수입이 부족한 상황이지만, 학생 수와 학교 수의 지속적인 증가로 재정 수요가 늘고 있어 증액 편성했다""고 설명했다.\n예산안은 세종교육 비전 실현을 위한 맞춤형교육, 교육환경, 교육복지, 교육생태계, 교육자치·행정의 5대 정책을 안정적으로 추진해 공교육 경쟁력을 강화하는 데 중점을 뒀다. \n주요 세입 재원은 중앙정부 이전수입과 지방자치단체 이전수입 9849억 원(465억 원↑), 자체수입 21억 원, 이월금 15억 원(30%↑) 등으로 확보한다. 교육청 보유기금인 통합재정 안정화 기금 등 내부거래 전입금 1900억 원을 편성했다.\n주요 세출 사업은 학교 자율성 확대 책무성 강화를 위한 △학교운영비 1173억 원, △교육활동 중심 학교 구현 325억 원, △교육기관 설립 339억 원 △기본·기초학력 책임교육 강화 사업에 86억원 등을 반영했다.\n또 내년부터 도입하는 인공지능(AI) 디지털교과서 등 디지털 교육 환경 조성을 위해 태블릿 기기 보급에 122억원, 디지털교과서 지원(23억원), 디지털 기반교육 혁신역량 강화에 25억원 등을 집중 투자한다.\n이밖에 세종형 늘봄학교 운영과 공간조성, 학생 마음 건강 관리 사업에 각각 73억원, 27억원의 예산을 편성했다.\n박영신 국장은 ""2년 연속 세수 악화 속에서도 적립해 두었던 통합재정안정화 기금 등을 최대한 활용해 당장의 교육 수요에 대응했으나 내년부터는 세종교육재정의 큰 어려움이 예상돼 재정적 어려움을 극복하는 꾸준한 관심과 지원이 필요하다""며 ""교육청의 모든 구성원이 지혜와 힘을 모아 학생 한 명 한 명의 소중한 꿈과 미래를 든든히 뒷받침해줄 수 있도록 최선을 다하겠다""고 말했다. \n내년 예산안은 오는 11일부터 열리는 시의회 정례회 심의를 거쳐 다음 달 16일 본회의에서 확정된다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283739',",[기술 동향]
농수축산신문," '당진시, 청년 도전 지원사업 기업 탐방 프로그램 진행',"," '구직 청년들 우수기업 탐방으로 취업 의욕 살려',"," '[농수축산신문=김정희 기자]\n기업 탐방 기념 사진\n충남 당진시(시장 오성환)는 7일 청년 도전 지원사업에 참여하는 청년들을 대상으로 기업 탐방 프로그램을 5회 실시했다고 밝혔다.\n이번 프로그램은 20여 명의 청년이 기업 탐방에 참여했으며, 청년들에게 다양한 직업을 경험하게 하고 취업 의욕을 높이기 위해 마련됐다.\n기업 탐방은 지역 내에서 활발히 운영 중인 여러 우수기업(현대 제출, 동서기공 등)과 청년 창업 기업을 방문해 청년들은 기업 관계자들과의 만남에서 채용 정보와 기업 문화에 대한 생생한 조언을 경청하는 시간을 가졌다.\n시 관계자는 “청년들의 취업 기회를 넓히고, 지역 경제 활성화를 위해 더욱 노력하겠다”고 말했다.\n당진시와 충남산학융합원은 취업 지원을 위한 프로그램을 지속해서 운영하고, 청년들이 지역 내 우수기업에 취업할 수 있도록 지원하고 있다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283686',",[시장 정보]
농수축산신문," '당진시, 2024년산 건조벼 공공비축미 및 시장 격리곡 매입 추진',"," '산물벼 10월 말까지 지역농협 미곡종합처리장(RPC), 건조저장시설(DSC) 9개소에서 매입',"," '[농수축산신문=김정희 기자]\n추수하는 모습\n충남 당진시(시장 오성환)는 7일 정부의 공공비축미 매입계획이 확정됨에 따라 2024년산 건조벼 공공비축미와 시장 격리곡을 매입한다고 밝혔다.\n시는 지난 5일부터 건조벼 수매를 본격적으로 시작했으며, 산물벼는 10월 말까지 지역농협 미곡종합처리장(RPC), 건조저장시설(DSC) 9개소에서 매입했다.\n시에 따르면 올해 공공비축미 매입품종은 삼광, 친들 2개 품종이며 2025년과 동일하다. 매입 계획량은 총 1만 272톤으로 건조벼 6672톤, 산물벼 2257톤 가루쌀 1343톤이다. 이는 도내 15개 시군 중 가장 많은 물량이다.\n아울러 매입 가격은 통계청에서 조사한 전국 산지 쌀값의 평균 가격으로 결정된다. 지급 방식은 매입 직후 40kg 기준 포대당 4만 원의 중간 정산금을 우선 지급하고 연말까지 평균 가격에 따른 나머지 금액을 지급한다.\n시 관계자는 “2024년도 건조벼 매입 시 삼광, 친들 외에 다른 품종이 혼합되지 않도록 농가들의 각별한 주의를 당부드린다”고 말했다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283687',",[시장 정보]
농수축산신문," '농협대전본부, 산내농협 송인모· 조복순 부부 새농민상 수상',"," '11월 이달의 새농민상 선정',"," '[농수축산신문=김정희 기자]\n11월 ‘이달의 새농민상’에 산내농협 송인모(50세)·조복순(48세) 부부 수상 기념사진.\n농협대전본부(본부장 김영훈)는 지난 6일 11월 ‘이달의 새농민상’에 산내농협 송인모(50세)·조복순(48세) 부부가 선정됐다고 밝혔다.\n송인모·조복순 부부는 24년간 포도에 대한 남다른 애정을 가지고 영농에 종사하고 있는 농가로 농산물우수관리(GAP) 인증 농산물 생산과 공급, 소포장화로 소비자 기호를 만족시켜 판매량을 증대했을 뿐만 아니라 상품성 향상을 위한 끊임없는 노력을 통해 고품질의 포도를 생산하여 농가 소득증대에 앞장서고 있다.\n새농민상은 자립·과학·협동의 새농민 운동 3대 정신을 앞장서 실천함으로써 농가 소득증진, 영농 과학화와 지역농업 발전에 기여하고 있는 선도 농업인을 지칭하는 영예로운 명칭으로서 새농민 운동의 확산을 위해 1966년부터 농협중앙회에서 선정·시상하고 있으며, 현재 대전지역은 46쌍의 농업인 부부가 새농민상을 수상받아 지역농업 발전을 위해 힘쓰고 있다.\n송인모·조복순 부부는 “앞으로도 안전한 농산물 생산을 위해 최선을 다하고 선진 농업기술 전파에도 적극 노력하겠다”고 말했다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283689',",[시장 정보]
농수축산신문," '논산시 특사경, 수산물 원산지 표시 집중 단속...안전한 수산물 유통 환경 조성',"," '',"," '[농수축산신문=박나라 기자]\n논산시(시장 백성현)가 오는 28일까지 4주동안 가을철 수산물 소비 증가로 인한 먹거리 안전 확보를 위해 수산물 원산지 표시에 대한 불법 행위를 집중 단속한다.\n충남 수산물 판매업소\n이번 단속은 충남도와 시 특사경 합동단속반을 편성해 실시할 예정이며 단속 대상은 관내 수산식품 제조업체와 수산물 판매업소 등이다.\n주요 단속내용은 △수산물 원산지 표시 △원산지 관련 거래명세서 등 비치·보관 △소비기한 경과 제품 진열·보관과 조리 사용  △식품 등의 위생적 취급 기준 및 영업자 준수사항 이행 여부 등이다.\n올바른 수산물 원산지 표시를 할 수 있도록 리플릿을 통해 홍보 활동을 병행할 예정이다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283719',",[시장 정보]
농수축산신문," '충남도, 예당호서 농촌폐기물 수거 경진대회 시상식 개최',"," '우수 12개 단체 성과 공유',"," '[농수축산신문=박나라 기자]\n깨끗한 농촌환경 조성을 위해 농촌폐기물 수거문화 확산에 앞장서고 있는 충남도(도지사 김태흠)가 ‘2024 농촌폐기물 수거 경진대회 시상식’을 열어 우수마을을 표창하고, 그동안의 성과를 공유했다.\n7일 예산군 예당호에서 열린 ‘2024 농촌폐기물 수거 경진대회 시상식’ 장면.\n도는 7일 예산군 예당호 수변무대에서 김태흠 지사를 비롯해 최재구 예산군수, 성낙구 도 새마을회장, 안병옥 한국환경공단 이사장, 백남성 농협중앙회 충남세종본부장, 하태선 한국농어촌공사 농어촌계획이사, 기업·단체 등 500여 명이 참석했다.\n지난 3월 체결한 ‘깨끗한 농촌환경 조성을 위한 업무협약’에 따라 올해는 충남도와 새마을회, 농협, 농어촌공사 등 협약 기관이 함께 했다.\n참여 대상은 충남·대전·세종 지역 농촌마을이며, 심사는 농번기·가을철 수거기간(4-10월) 동안 수거 실적(계량)과 수거 노력(비계량) 등을 종합해 우수 농촌마을 12곳을 선정했다.\n대회 기간 중 수거된 농촌폐기물은 총 1만 9364톤으로 지난해 같은 기간보다 10%(1768톤) 증가하는 성과를 거뒀다.\n우수마을에는 기관표창과 함께 총 2500만원을 지원한다.\n시상식 이후 도 새마을회와 15개 시군 새마을회는 생활쓰레기와 농촌폐기물의 정례적인 집중수거를 통한 산불예방과 깨끗한 농촌환경 조성에 힘을 보태기로 다짐했다.\n도는 고령화 농촌의 가구별 문전 수거를 통한 불법소각·무단투기를 예방함과 동시에 주민자치회, 새마을회, 농업인단체 등 지역사회의 다양한 주체의 참여와 협력을 확대해 나갈 방침이다.\n주요 내용은 △생활쓰레기(종량제)△재활용 가능 폐기물(폐비닐, 농약빈병 포함)△재활용불가 영농폐기물(부직포, 반사필름, 차광막 등) △폐농약으로 구분한 농촌폐기물 수거체계 구축과 기반 확충, 수거유인책과 교육홍보 확대, 불법소각 등 점검강화이다.\n2024년 농촌폐기물 경진대회 시상식에서 축사를 하고있는 김태흠 충남도지사\n김태흠 지사는 “충남은 마을별 거점수거시설을 확충해 폐기물을 한 곳에 모으고, 운반이 어려운 가구는 수거인력과 장비를 지원해 사각지대 없는 수거체계를 갖춰가고 있다”며 “농촌이 깨끗해야 정주여건도 개선되고, 안전하고 건강한 먹거리도 지켜지는 만큼 유관기관과 계속 협업하면서 마을의 적극적인 참여를 이끌어 내겠다”고 말했다.\n한편 이날 시상식은 한국환경공단, 농협중앙회, 한국농어촌공사가 공동 주최하고, 도와 예산군, 도 새마을회가 후원했다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283716',",[시장 정보]
농수축산신문," '충남도, 가로림만 보존에 2034년까지 4431억원 투입...건강한 생태보고 수호',"," '국가해양생태공원 발전 방안 정책 토론…종합계획 최종 보고',"," '[농수축산신문=박나라 기자]\n충남도가 서산·태안 가로림만을 보존·활용하는 데 2034년까지 4431억원을 투입해 국가해양생태공원으로 발전시킨다.\n국가해양생태공원 발전방안 정책토론회 기념촬영모습\n지난 7월 기획재정부 타당성 재조사(타재)에서 고배를 마신 뒤, 김태흠 지사가 중단 없이 더 큰 계획을 마련해 추진하겠다는 의지를 밝힌 지 4개월 만에 나온 결과다.\n도는 7일 서산 베니키아 호텔에서 전형식 도 정무부지사, 서산시·태안군 관계자, 해양수산부와 전라남도 관계자, 가로림만 어촌계장 등 50여 명이 참석한 가운데 국가해양생태공원 발전 방안 정책토론회를 개최했다.\n토론회는 해양환경공단의 ‘가로림만 국가해양생태공원 종합계획’ 발표, 발제, 종합토론 등의 순으로 진행했다.\n종합계획은 타재 문턱을 넘지 못한 가로림만 국가해양생태공원 조성 사업에 대한 재추진 동력과 전략 등을 마련하기 위해 수립 추진 중이다.\n용역을 진행한 해양환경공단은 최종 보고를 통해 비전으로 ‘바다와 생명이 모두 건강해지는 가로림만 국가해양생태공원’을 제시했다.\n기본 방향은 해양 생태계의 △체계적 보전과 △지속가능한 이용 등이다.\n체계적 보존 분야 세부 사업으로는 △해양 생태계 모니터링 △갯벌 생태계 복원 △연안 오염원 저감 △담수호 생태 복원 △ESG 기반 블루카본 실증단지 조성 △해양 생태계 서비스 지불제 이행 △해양보호 동물연구센터 △가로림만 생태마을 지정·운영 △가로림만 보전센터 등을 내놨다.\n지속가능한 이용 분야에서는 △가로림만 생태탐방로 △생태 탐방 뱃길 △가로림만 아카데미 △서해 갯벌 생태공원 △점박이물범 관찰관 △식도락 거리 △가로림만 마라톤길 △가로림만 국제협력교류센터 △해양생태공원 탐방원 △가로림만 탐험형 상품 개발·운영 등을 세부 사업에 담았다.\n종합계획 기간은 2034년까지 10년, 사업 예산은 총 4431억 원으로 예상했다.\n가로림만 국가생태공원만의 차별화 전략으로는 △기존 예비 타당성 조사를 통한 예산 의존을 탈피와 국비·민간 투자 등 예산 확보 다양화 △세계자연유산과 국가해양생태공원 지정을 통한 해양 공간 경쟁력 강화 △가로림만-와덴해·영국 왕립조류보호협회 협력 등 국제 교류 활성화를 제시했다.\n도는 이번에 나온 내용을 토대로 종합계획을 최종 수립하고, 첫 사업인 갯벌생태길 조성 사업을 내년부터 본격 추진한다.\n국가해양생태공원 발전방안 정책토론회\n토론회 발제는 한국해양수산개발원 최희정 박사가 ‘지속가능한 해양생태계의 보존과 이용’을 주제로 가졌다.\n토론은 장진원 도 해양수산국장, 한국해양수산개발원 육근형 박사, 해양환경공단 장원제 팀장, 국립해양생물자원관 안용락 본부장, 충남연구원 오혜정 박사, 서산태안환경교육센터 권경숙 센터장 등이 참여해 국가해양생태공원의 지속가능한 발전 방안에 대한 다양한 의견을 내놨다.\n육근형 박사는 “기후변화 시대에 탄소흡수원의 역할이 증대되고 있으며, 해양 공간에서는 갯벌·염생식물 등 충분한 탄소흡수원이 있다”며 “앞으로 탄소흡수원의 효과를 검증하는 한편, 국가해양생태공원에서 그 역할을 적극적으로 확대해야 한다”고 말했다.\n오혜정 박사는 “해역뿐만 아니라 연안 육역까지 포함해 공간을 일원화 한 생태계 보존 방안과, 연안 오염원 관리 실태와 육역 유입 오염원 저감 방안 마련이 필요하다”고 강조했다.\n전형식 부지사는 “충남에는 다양한 해양자원이 분포해 있고, 국가해양생태공원은 기후변화 대응 등 지속가능한 이용을 위한 국가의 정책 공약”이라며 “앞으로 해수부와 지자체 간 더 긴밀한 협력 체계를 구축해 K-국가해양생태공원을 조성해 나아갈 것”이라고 말했다.\n한편 가로림만 국가해양생태공원 조성은 서산시와 태안군 사이에 위치한 가로림만의 해양생태계를 체계적으로 보전·관리하고, 질서 있고 올바른 이용을 통해 지역에 활력을 불어넣기 위한 사업이다.\n세계 5대 갯벌인 서남해안 갯벌에 속하며 국내 최초·최대 해양생물보호구역인 가로림만을 자연과 인간, 바다와 생명이 어우러진 명품 생태 공간으로 탈바꿈시킨다는 것이 도의 계획이다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283717',",[정치/사회]
농수축산신문," '충남 대산-당진 고속도로 첫 삽…2030년 개통',"," '민선8기 충남도가 정상궤도 올린 대산-당진 고속도로 7일 기공식\n대산단지∼당진분기점 25.36㎞…2030년 개통 이동시간 단축 등 기대',"," '[농수축산신문=박나라 기자]\n충남 대산-당진 고속도로가 마침내 본 궤도에 올랐다.\n대산-당진 고속도로 건설공사 기공식 장면.\n두 차례 예비 타당성 조사(예타) 탈락과 사업비 급증으로 20년간 표류하던 사업을 민선8기에 드디어 정상화 되는 것이다. \n도에 따르면, 한국도로공사는 7일 서산시 대산읍 화곡리 대호방조제 인근에서 김태흠 지사와 박건태 도로공사 건설본부장, 주민 등 100여 명이 참석한 가운데 대산-당진 고속도로 기공식을 개최했다.\n대산-당진 고속도로는 우리나라 3대 석유화학단지인 대산단지와 국내 6위 물동량을 기록 중인 대산항 등에 대한 고속도로 접근성 강화를 위해 2005년 도로정비기본계획 수정계획에 반영시키며 사업 추진 물꼬를 텄다.\n서산시 대산읍 화곡리에서 당진시 사기소동 서해안고속도로 당진 분기점(JTC)까지 25.36㎞로 왕복 4차로로 만들어진다. 2030년까지 9131억 원을 들여 분기점과 대산·대호지·정미 등 나들목 3개소, 졸음쉼터를 설치한다.\n\n고속도로가 만들어지면 대산단지에서 당진 분기점까지 38㎞에 달하는 이동 거리가 12㎞ 이상 감소하고 이동 시간은 35분에서 20분가량 줄게 된다.\n현재는 출퇴근 시간대 교통 체증이 심할 경우 국도 29호선 대산읍 구간을 통과하는 데만 1시간 이상 소요되고 있다.\n도는 대산단지 입주 기업과 대산항 하역 물류비용 절감을 통한 가격 경쟁력 강화와 신규 산단 조성에 이바지할 것으로 보고 있다.\n고속도로 건설에 따른 부가가치 유발액은 4024억 원, 고용 창출은 건설 기간 동안 1만 412명의 고용 창출을 유발할 것으로 추산된다.\n이와 함께 대형 트럭과 위험 화물이 대산읍 주거지 관통 국도 대신 고속도로를 이용, 주민들의 교통사고 불안감을 덜 수 있을 것으로 기대하고 있다.\n이밖에 △베이밸리 건설 활성화 △충남 서북부 관광 활성화 △가로림만 해상교량 건설 △국가해양생태공원 조성 등을 뒷받침 할 수 있을 것으로 전망된다.\n대산-당진고속도로 건설 사업은 2005년과 2009년 예타에서 탈락한 뒤 2016년 예타 문턱을 넘어서며 추진됐다. 하지만 기본·실시설계 과정에서 총 사업비가 2400억원가량 증액(36%)돼 2022년 타당성 재검증을 거쳐 최종 문턱을 넘어섰다. \n이 과정에서 김태흠 지사를 비롯한 도 지휘부는 기획재정부와 한국개발연구원, 국회 등을 수시로 찾아 건설 타당성을 설명하는 등 전방위 활동을 펼쳤다.\n김태흠 충남도지사\n이 자리에서 김 지사는 “대산-당진 고속도로는 충남 경제의 새로운 대동맥으로, 충남 서북부를 관통하며 대산단지 발전의 큰 물꼬를 트는 등 지역경제와 관광 활성화의 핵심 인프라가 될 것”이라며 조속히 준공될 수 있도록 지원을 아끼지 않겠다고 밝혔다.\n한편 대산단지에는 11개 산단에 HD현대오일뱅크, 한화토탈, LG화학, 롯데케미칼, KCC 등 24개 기업이 위치해 있으며, 대산 5개사가 2016년부터 2020년까지 5년 간 낸 국세는 24조 3771억 원에 달하는 것으로 나타났다. 대산항 물동량은 매년 꾸준히 증가하며 지난해 8957만 톤을 기록했다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283715',",[정치/사회]
농수축산신문," '홍성군, 홍북읍과 구항면과 함께 가을철 농촌 일손돕기 추진',"," '인력수급 어려운 과수농가, 생강 농가에 도움의 손길 전해',"," '[농수축산신문=김정희 기자]\n생강 수확 작업 모습.\n홍성군청과 홍북읍, 구항면 직원들은 지난 5일 본격적인 가을철을 맞아 농촌 일손돕기를 진행했다.\n이번 농촌 일손돕기에는 군청 행정지원과, 축산과, 회계과 직원 20여 명은 홍북읍에서 구슬땀을 흘렸으며, 구항면과 군청 문화관광과 직원 20여 명은 수확 철 인력난을 겪고 있는 생강 농가를 찾아 도움의 손길을 전했다.\n이번 일손돕기는 최근 농촌인력의 감소와 고령화에 따른 부족한 일손을 돕기 위해 추진됐으며, 홍북읍 봉신리에 소재한 사과 농장을 방문해 일손을 보태고 농업 현장의 목소리를 듣는 뜻깊은 시간이 됐다.\n ',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283628',",[시장 정보]
농수축산신문," '홍성군, ‘2024 가구주택 기초조사’ 실시',"," '오는 8일부터 29일까지, 군내 1.6만 가구 대상 전수조사 진행\n태블릿 PC 기반 전자 조사로 정확성 제고 및 효율성 강화',"," '[농수축산신문=김정희 기자]\n‘2024 가구주택기초조사’ 홍보물\n홍성군은 오는 8일부터 29일까지 ‘2024 가구주택기초조사’를 실시한다고 밝혔다.\n가구주택기초조사는 5년마다 실시하는 대규모 조사이며, 조사 대상은 일부 아파트를 제외한 홍성군 내 모든 거처(빈집 포함)와 가구로 약 1만6000 가구가 포함된다.\n조사항목은 △주소 △거처 종류 △빈집 여부 등 거처 단위 항목 8개와 △옥탑과 (반)지하 여부 △주거시설 수 △주거시설 형태 △농림 어가 여부 등 가구 단위 항목 6개로 구성된다.\n이번 조사는 기본사항을 파악해 2025 인구주택총조사와 농림어업 총조사의 정확한 조사구 설정과 표본추출틀 구축, 거처와 가구 정보 확인을 위해 실시됐다.\n특히 이번 조사에서는 최신 디지털 기술을 적극 도입해 태블릿 PC를 활용한 전자 조사(CAPI) 방식을 도입해 실시간 데이터 입력과 검증이 가능해졌고, GIS(지리정보시스템)와 GPS(위치정보시스템)를 통해 거처 위치 파악과 현장 조사 모니터링, 안전사고 대응 관리 기능이 개선됐다.\n군에 따르면 성공적인 조사 수행을 위해 지난 10월 24일부터 25일까지 홍성군 농업기술센터에서 조사요원 30명을 대상으로 조사 업무 전반에 대한 이해도 향상과 태블릿 PC 운용 방법, 안전 수칙 등 실무교육을 마쳤다.\n김완섭 기획감사담당관은 “이번 조사는 향후 각종 정책 수립의 근간이 되는 매우 중요한 통계자료를 확보하는 과정”이라며 “조사 통계 자료는 통계법에 따라 철저히 보호되고 통계 목적 외 다른 용도로 사용되지 않으며, 조사원증을 소지한 조사원 방문 시 적극적인 협조와 참여를 부탁드린다”고 말했다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283627',",[시장 정보]
농수축산신문," ""예산군, 내포농생명 바이오산업 기회발전특구 지정으로 기업유치 '청신호'"","," '40만평 이상 특구지정으로 ㈜셀트리온 등 바이오기업 연이은 입주 기대',"," '[농수축산신문=박나라 기자]\n예산군(군수 최재구)은 지난 6일 산업통상자원부가 삽교읍 내포농생명 융·복합산업 클러스터 내 40만 5000평을 그린바이오산업 육성을 위한 기회발전특구로 지정 발표했다고 밝혔다.\n예산군 기회발전특구 지정 위치도\n발표 자료에 따르면 비수도권 시도 지역 중 충남에서는 예산(바이오의약품 등), 보령(수소, 식품), 서산(석유화학 등), 논산(방산), 부여(이차전지관련) 등 5개 지자체가 선정돼 기업의 대규모 투자유치가 기대된다. \n이번에 지정된 기회발전특구는 산업통상자원부 평가와 대통령 직속 지방시대위원회 심의·의결을 거쳐 지정하는 것으로 수도권에 집중된 투자를 지방에 유치하고 활성화해 낙후된 지역의 경제적 자립을 도모하고 지방균형 발전을 이루는데 중점을 두고 있다.\n특례구역으로 대규모 기업투자를 위해 창업·이전·신설·증설하는 기업에게는 △법인세 5년간 100% 감면 이후 2년간 50% 감면 △취득, 재산세 5년동안 100% 감면 이후 5년간 5% 감면 △개발부담금 100% 감면 △지방투자촉진보조금 국비지원 한도액 100억원에서 200억원 상향 △그 밖의 규제 특례와 정주여건 개선책 등 혜택이 주어진다.\n지난 6일 열린 기회발전특구 협약 체결식\n특히 예산군 관련 지정발표일에는 바이오기업의 선두주자인 ㈜셀트리온 기우성 대표이사와 김태흠 충청남도지사와의 기회발전특구 성공추진을 위한 투자 협약식이 개최돼 눈길을 끌었다.\n㈜셀트리온은 내년부터 삽교읍 상성리 일원에 조성되는 내포 농생명 그린바이오 클러스터에 3000억원 규모의 바이오 약품과 관련 원부자재 생산공장을 구축해 연인원 300여명을 고용할 계획이다.\n최재구 군수는 “이번 기회발전특구 지정은 산업통상자원부와 김태흠 도지사, 강승규 지역 국회의원, 기우성 셀트리온 대표이사 등 모든 분이 합심해 주신 덕분이라 생각한다”며 “앞으로 예산군은 기회발전특구를 통해 미래와 기업가치 실현을 위한 바이오 의료산업 분야 집중 육성에 나설 계획으로 기업 유치를 통한 지역경제와 일자리 등 미래 먹거리 창출에 최선을 다하겠다”고 밝혔다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283706',",[정치/사회]
농수축산신문," '논산시, 국방국가산업단지 기회발전특구 지정',"," '백성현 논산시장 ""첨단국방군수산업 중심도시로""\n국방국가산업단지 내 19만평 규모',"," '[농수축산신문=박나라 기자]\n논산국방국가산업단지가 기회발전특구로 선정되면서 대한민국 첨단국방산업의 도시로서 논산의 위상이 확고해졌다.\n국방국가산업단지 조감도\n논산시는 전국에선 처음으로 방산을 콘텐츠로 국방국가산업단지 내 19만평 규모가 산업통상자원부의 기회발전특구로 지정됐다고 7일 밝혔다.\n이번에 지정된 논산국방국가산업단지 기회발전특구는 군수, 방산 등 6개 기업이 총 1447억 원의 투자가 예정돼 있다.\n시는 국방 군수산업이 논산의 새로운 먹거리로 인구소멸 위기와 지역 균형발전의 핵심이 될 것으로 전망하고 있다.\n시는 국방군수산업이 논산의 새로운 먹거리, 살거리이자 인구소멸위기와 지역균형발전의 핵심이 될 것이라는 강한 확신으로 지방시대위원회를 비롯한 정부 부처, 전문 연구 기관 등을 수시로 방문해 필요성과 당위성을 꾸준히 알려왔다.\n또한 ‘방산’을 컨텐츠로 한 특구는 논산시가 최초인 만큼 기업 투자유치, 국방산업육성, 교통접근성, 인력양성과 정주인프라 지원 등 국방군수를 테마로 한 논산시의 차별화된 점을 하나하나 계획서에 반영했다.\n아울러 논산국방국가산업단지의 특성과 성격이 맞는 기업을 대상으로 직접 찾아가 논산국방국가산업단지를 소개하고, 적극적 세일즈 활동을 펼쳐 기업 유치를 이끌어냈다.\n백성현 시장은 “민선 8기 들어 논산은 국방 군수산업을 중심으로 지역의 인구 소멸 위기를 극복하고, 새로운 미래 비전을 제시하고 있다”며 “과감한 혁신과 시도를 통해 국방 관련 기관과 기업의 유치를 성공적으로 끌어냈다”고 밝혔다.\n이어 “양질의 일자리 창출로 젊은층의 유입과 새로운 정주 환경 마련 등 인구 증가의 선순환 구조를 만들겠다”면서 “대한민국 최고의 첨단국방군 수산업의 중심도시 논산의 미래를 열겠다”고 말했다.\n시는 특구 내 투자 유치기업에 대한 지속적이고 적극적인 사후 관리를 통해 실질적인 투자가 이뤄질 수 있도록 지원하고, 투자 환경 개선을 위한 다양한 지원책을 발굴해 나갈 계획이다.\n특구 내 창업·신설 기업은 5년간 법인세를 100% 감면받고, 이후에도 2년간 50% 감면 혜택을 받을 수 있다. 기업상속공제(한도 최대 1000억 원), 재산세 5년간 100% 감면, 지방 투자 촉진 보조금(지원비율 가산) 등의 인센티브가 주어진다.',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283709',",[시장 정보]
농수축산신문," '조일교 아산시장 권한대행, ㈜아산성우하이텍 방문',"," '지난 5일, 자동차 차체 부품 생산 현장 살펴보고 애로사항 청취\n조 권한대행 “기업 성장 지원 아끼지 않을 것”',"," '[농수축산신문=박나라 기자]\n㈜아산성우하이텍을 현장방문한 조일교 아산시장 권한대행\n조일교 아산시장 권한대행이 지난 5일 ㈜아산성우하이텍을 방문해 자동차 차체 부품 생산 현장을 살펴보고 애로사항을 청취했다.\n㈜아산성우하이텍을 현장방문한 조일교 아산시장 권한대행\n1995년 설립된 ㈜아산성우하이텍은 자동차 차체 부품과 전기차(EV) 배터리케이스 등을 생산하는 동종업계 선도 기업이다. 현재 540여 명이 근무하고 있으며, 2023년 기준 2753억 원의 매출을 올리며 지역 경제를 견인 중이다. \n조 권한대행은 “기업 성장 지원을 위한 시의 역할과 대응을 논의하기 위해 오늘 자리를 마련했다""며 ""당면 애로사항 등 폭넓은 현장의 목소리를 부탁드린다”고 말했다.\n박 대표이사는 “아산시의 관심과 지원에 감사드린다. 지역 발전에 보탬이 되는 기업이 되도록 노력하겠다”고 화답했다.\n이어진 회의에서는 공장 인허가 관련 사항과 주변 교통 문제 등 다양한 상생 방향이 논의됐다. \n조 권한대행은 “기업 성장을 뒷받침할 수 있도록 인프라 조성 등 행정 지원을 아끼지 않겠다”며 “아산성우하이텍은 지역 경제 발전을 이끄는 중견기업인 만큼 아산 청년 채용 등 상생 발전에 힘써 달라”고 말했다.\n조 권한대행은 지역 경제 활성화를 위한 기업 현장 방문을 이어갈 계획이다.\n ',",24-11-07," 'https://www.aflnews.co.kr/news/articleView.html?idxno=283708',",[시장 정보]
